qid,Q0,docid,rank,score,runstring,relevance
511407,Q0,D2494801,10,-6.64154,IndriQueryLikelihood,1.0
511407,Q0,D3178293,91,-6.88034,IndriQueryLikelihood,0.0
511407,Q0,D1274015,92,-6.88065,IndriQueryLikelihood,0.0
511407,Q0,D2470132,93,-6.88071,IndriQueryLikelihood,0.0
511407,Q0,D212945,94,-6.88073,IndriQueryLikelihood,0.0
511407,Q0,D1820341,95,-6.88155,IndriQueryLikelihood,0.0
511407,Q0,D2134687,96,-6.88188,IndriQueryLikelihood,0.0
511407,Q0,D59261,97,-6.88257,IndriQueryLikelihood,0.0
511407,Q0,D117372,98,-6.88315,IndriQueryLikelihood,0.0
511407,Q0,D2401393,99,-6.88318,IndriQueryLikelihood,0.0
511407,Q0,D82478,100,-6.88464,IndriQueryLikelihood,0.0
352627,Q0,D3530974,1,-5.11942,IndriQueryLikelihood,1.0
352627,Q0,D290723,2,-5.16383,IndriQueryLikelihood,1.0
352627,Q0,D615899,3,-5.21666,IndriQueryLikelihood,1.0
352627,Q0,D2296145,4,-5.23719,IndriQueryLikelihood,1.0
352627,Q0,D2308245,5,-5.24683,IndriQueryLikelihood,1.0
352627,Q0,D290725,6,-5.25643,IndriQueryLikelihood,1.0
352627,Q0,D1272080,7,-5.25673,IndriQueryLikelihood,1.0
352627,Q0,D111027,8,-5.31284,IndriQueryLikelihood,1.0
352627,Q0,D3126705,9,-5.31729,IndriQueryLikelihood,1.0
352627,Q0,D2170831,10,-5.32568,IndriQueryLikelihood,1.0
352627,Q0,D259456,91,-5.66225,IndriQueryLikelihood,0.0
352627,Q0,D1569628,92,-5.66336,IndriQueryLikelihood,0.0
352627,Q0,D200580,93,-5.66724,IndriQueryLikelihood,0.0
352627,Q0,D615898,94,-5.67099,IndriQueryLikelihood,0.0
352627,Q0,D488789,95,-5.67118,IndriQueryLikelihood,0.0
352627,Q0,D3483614,96,-5.67342,IndriQueryLikelihood,0.0
352627,Q0,D2107403,97,-5.67957,IndriQueryLikelihood,0.0
352627,Q0,D3167920,98,-5.68489,IndriQueryLikelihood,0.0
352627,Q0,D2109888,99,-5.6867,IndriQueryLikelihood,0.0
352627,Q0,D338092,100,-5.6875,IndriQueryLikelihood,0.0
733378,Q0,D1749594,1,-5.123,IndriQueryLikelihood,1.0
733378,Q0,D1146749,2,-5.16629,IndriQueryLikelihood,1.0
733378,Q0,D753116,3,-5.1722,IndriQueryLikelihood,1.0
733378,Q0,D1190525,4,-5.19739,IndriQueryLikelihood,1.0
733378,Q0,D121444,5,-5.23323,IndriQueryLikelihood,1.0
733378,Q0,D20431,6,-5.2335,IndriQueryLikelihood,1.0
733378,Q0,D420111,7,-5.2448,IndriQueryLikelihood,1.0
733378,Q0,D3206807,8,-5.24497,IndriQueryLikelihood,1.0
733378,Q0,D607058,9,-5.24897,IndriQueryLikelihood,1.0
733378,Q0,D3292582,10,-5.2532,IndriQueryLikelihood,1.0
733378,Q0,D234774,91,-5.48766,IndriQueryLikelihood,0.0
733378,Q0,D1322656,92,-5.4879,IndriQueryLikelihood,0.0
733378,Q0,D948953,93,-5.4911,IndriQueryLikelihood,0.0
733378,Q0,D753113,94,-5.49166,IndriQueryLikelihood,0.0
733378,Q0,D2201608,95,-5.49225,IndriQueryLikelihood,0.0
733378,Q0,D2294590,96,-5.493,IndriQueryLikelihood,0.0
733378,Q0,D3401725,97,-5.49472,IndriQueryLikelihood,0.0
733378,Q0,D3217907,98,-5.49657,IndriQueryLikelihood,0.0
733378,Q0,D3007331,99,-5.49894,IndriQueryLikelihood,0.0
733378,Q0,D3102343,100,-5.49928,IndriQueryLikelihood,0.0
451155,Q0,D2874525,1,-5.3432,IndriQueryLikelihood,1.0
451155,Q0,D135941,2,-5.34978,IndriQueryLikelihood,1.0
451155,Q0,D616799,3,-5.48107,IndriQueryLikelihood,1.0
451155,Q0,D409426,4,-5.48107,IndriQueryLikelihood,1.0
451155,Q0,D3102025,5,-5.48285,IndriQueryLikelihood,1.0
451155,Q0,D22463,6,-5.48684,IndriQueryLikelihood,1.0
451155,Q0,D241729,7,-5.49217,IndriQueryLikelihood,1.0
451155,Q0,D1975176,8,-5.50076,IndriQueryLikelihood,1.0
451155,Q0,D1116258,9,-5.50076,IndriQueryLikelihood,1.0
451155,Q0,D1036775,10,-5.50755,IndriQueryLikelihood,1.0
451155,Q0,D449422,91,-6.11529,IndriQueryLikelihood,0.0
451155,Q0,D1378153,92,-6.11551,IndriQueryLikelihood,0.0
451155,Q0,D801770,93,-6.11614,IndriQueryLikelihood,0.0
451155,Q0,D3386757,94,-6.11705,IndriQueryLikelihood,0.0
451155,Q0,D1305456,95,-6.11794,IndriQueryLikelihood,0.0
451155,Q0,D1764790,96,-6.11801,IndriQueryLikelihood,0.0
451155,Q0,D15694,97,-6.11802,IndriQueryLikelihood,0.0
451155,Q0,D2040529,98,-6.12077,IndriQueryLikelihood,0.0
451155,Q0,D1001333,99,-6.12077,IndriQueryLikelihood,0.0
451155,Q0,D1080498,100,-6.12199,IndriQueryLikelihood,0.0
425842,Q0,D802212,1,-4.74934,IndriQueryLikelihood,1.0
425842,Q0,D879262,2,-5.05311,IndriQueryLikelihood,1.0
425842,Q0,D1491521,3,-5.21114,IndriQueryLikelihood,1.0
425842,Q0,D1780757,4,-5.27724,IndriQueryLikelihood,1.0
425842,Q0,D3393753,5,-5.28242,IndriQueryLikelihood,1.0
425842,Q0,D1780759,6,-5.28772,IndriQueryLikelihood,1.0
425842,Q0,D163333,7,-5.30408,IndriQueryLikelihood,1.0
425842,Q0,D681581,8,-5.32287,IndriQueryLikelihood,1.0
425842,Q0,D3112116,9,-5.33473,IndriQueryLikelihood,1.0
425842,Q0,D3070202,10,-5.33473,IndriQueryLikelihood,1.0
425842,Q0,D1540558,91,-5.86359,IndriQueryLikelihood,0.0
425842,Q0,D3149860,92,-5.86857,IndriQueryLikelihood,0.0
425842,Q0,D629893,93,-5.87138,IndriQueryLikelihood,0.0
425842,Q0,D663243,94,-5.87157,IndriQueryLikelihood,0.0
425842,Q0,D2222135,95,-5.8717,IndriQueryLikelihood,0.0
425842,Q0,D681254,96,-5.87944,IndriQueryLikelihood,0.0
425842,Q0,D1078589,97,-5.88279,IndriQueryLikelihood,0.0
425842,Q0,D930765,98,-5.88332,IndriQueryLikelihood,0.0
425842,Q0,D2524254,99,-5.8846,IndriQueryLikelihood,0.0
425842,Q0,D3168926,100,-5.88625,IndriQueryLikelihood,0.0
160638,Q0,D3113428,1,-4.73147,IndriQueryLikelihood,1.0
160638,Q0,D1279582,2,-4.94874,IndriQueryLikelihood,1.0
160638,Q0,D1087067,3,-5.00574,IndriQueryLikelihood,1.0
160638,Q0,D3082286,4,-5.04442,IndriQueryLikelihood,1.0
160638,Q0,D1087066,5,-5.06618,IndriQueryLikelihood,1.0
160638,Q0,D1268899,6,-5.10771,IndriQueryLikelihood,1.0
160638,Q0,D188518,7,-5.11842,IndriQueryLikelihood,1.0
160638,Q0,D3113429,8,-5.12888,IndriQueryLikelihood,1.0
160638,Q0,D3087159,9,-5.17972,IndriQueryLikelihood,1.0
160638,Q0,D7585,10,-5.21145,IndriQueryLikelihood,1.0
160638,Q0,D1776342,91,-5.8501,IndriQueryLikelihood,0.0
160638,Q0,D1078405,92,-5.85044,IndriQueryLikelihood,0.0
160638,Q0,D3087922,93,-5.85169,IndriQueryLikelihood,0.0
160638,Q0,D1871443,94,-5.87111,IndriQueryLikelihood,0.0
160638,Q0,D3113430,95,-5.87168,IndriQueryLikelihood,0.0
160638,Q0,D2586195,96,-5.87755,IndriQueryLikelihood,0.0
160638,Q0,D779940,97,-5.87805,IndriQueryLikelihood,0.0
160638,Q0,D2382407,98,-5.87814,IndriQueryLikelihood,0.0
160638,Q0,D3029136,99,-5.88113,IndriQueryLikelihood,0.0
160638,Q0,D129249,100,-5.88565,IndriQueryLikelihood,0.0
470748,Q0,D22986,1,-5.12673,IndriQueryLikelihood,1.0
470748,Q0,D750141,2,-5.16427,IndriQueryLikelihood,1.0
470748,Q0,D325816,3,-5.20415,IndriQueryLikelihood,1.0
470748,Q0,D415249,4,-5.21806,IndriQueryLikelihood,1.0
470748,Q0,D432859,5,-5.22323,IndriQueryLikelihood,1.0
470748,Q0,D468101,6,-5.25539,IndriQueryLikelihood,1.0
470748,Q0,D1859988,7,-5.26333,IndriQueryLikelihood,1.0
470748,Q0,D2832316,8,-5.28634,IndriQueryLikelihood,1.0
470748,Q0,D456481,9,-5.28817,IndriQueryLikelihood,1.0
470748,Q0,D2240595,10,-5.28827,IndriQueryLikelihood,1.0
470748,Q0,D1375128,91,-5.77686,IndriQueryLikelihood,0.0
470748,Q0,D256185,92,-5.77978,IndriQueryLikelihood,0.0
470748,Q0,D868657,93,-5.78486,IndriQueryLikelihood,0.0
470748,Q0,D1134991,94,-5.79021,IndriQueryLikelihood,0.0
470748,Q0,D3086912,95,-5.79105,IndriQueryLikelihood,0.0
470748,Q0,D121031,96,-5.7926,IndriQueryLikelihood,0.0
470748,Q0,D2254593,97,-5.79465,IndriQueryLikelihood,0.0
470748,Q0,D74675,98,-5.79633,IndriQueryLikelihood,0.0
470748,Q0,D235575,99,-5.79633,IndriQueryLikelihood,0.0
470748,Q0,D2554306,100,-5.79676,IndriQueryLikelihood,0.0
6208,Q0,D1881693,1,-5.02617,IndriQueryLikelihood,1.0
6208,Q0,D1550855,2,-5.04588,IndriQueryLikelihood,1.0
6208,Q0,D3114861,3,-5.07629,IndriQueryLikelihood,1.0
6208,Q0,D1550857,4,-5.11851,IndriQueryLikelihood,1.0
6208,Q0,D1806815,5,-5.13054,IndriQueryLikelihood,1.0
6208,Q0,D2535585,6,-5.14812,IndriQueryLikelihood,1.0
6208,Q0,D3114862,7,-5.15394,IndriQueryLikelihood,1.0
6208,Q0,D80056,8,-5.17519,IndriQueryLikelihood,1.0
6208,Q0,D2682190,9,-5.1858,IndriQueryLikelihood,1.0
6208,Q0,D1411757,10,-5.18705,IndriQueryLikelihood,1.0
6208,Q0,D69589,91,-5.54759,IndriQueryLikelihood,0.0
6208,Q0,D2328512,92,-5.54764,IndriQueryLikelihood,0.0
6208,Q0,D3058726,93,-5.54836,IndriQueryLikelihood,0.0
6208,Q0,D2704050,94,-5.5486,IndriQueryLikelihood,0.0
6208,Q0,D1798402,95,-5.55,IndriQueryLikelihood,0.0
6208,Q0,D369875,96,-5.55078,IndriQueryLikelihood,0.0
6208,Q0,D2336725,97,-5.55123,IndriQueryLikelihood,0.0
6208,Q0,D1211205,98,-5.5518,IndriQueryLikelihood,0.0
6208,Q0,D3507827,99,-5.55256,IndriQueryLikelihood,0.0
6208,Q0,D3402730,100,-5.55413,IndriQueryLikelihood,0.0
331355,Q0,D1568381,1,-5.8863,IndriQueryLikelihood,1.0
331355,Q0,D2278326,2,-5.98129,IndriQueryLikelihood,1.0
331355,Q0,D159262,3,-6.00574,IndriQueryLikelihood,1.0
331355,Q0,D1938503,4,-6.00864,IndriQueryLikelihood,1.0
331355,Q0,D2597181,5,-6.01046,IndriQueryLikelihood,1.0
331355,Q0,D213694,6,-6.02191,IndriQueryLikelihood,1.0
331355,Q0,D709281,7,-6.04246,IndriQueryLikelihood,1.0
331355,Q0,D645071,8,-6.06852,IndriQueryLikelihood,1.0
331355,Q0,D1624996,9,-6.07076,IndriQueryLikelihood,1.0
331355,Q0,D958234,10,-6.10194,IndriQueryLikelihood,1.0
331355,Q0,D1392642,91,-6.65785,IndriQueryLikelihood,0.0
331355,Q0,D491491,92,-6.65842,IndriQueryLikelihood,0.0
331355,Q0,D954741,93,-6.66451,IndriQueryLikelihood,0.0
331355,Q0,D2540016,94,-6.66636,IndriQueryLikelihood,0.0
331355,Q0,D3481626,95,-6.66636,IndriQueryLikelihood,0.0
331355,Q0,D1341617,96,-6.67082,IndriQueryLikelihood,0.0
331355,Q0,D2771168,97,-6.67442,IndriQueryLikelihood,0.0
331355,Q0,D1328717,98,-6.67627,IndriQueryLikelihood,0.0
331355,Q0,D2688265,99,-6.68418,IndriQueryLikelihood,0.0
331355,Q0,D136096,100,-6.68426,IndriQueryLikelihood,0.0
723161,Q0,D2243844,1,-4.46437,IndriQueryLikelihood,1.0
723161,Q0,D939069,2,-4.48975,IndriQueryLikelihood,1.0
723161,Q0,D17085,3,-4.53307,IndriQueryLikelihood,1.0
723161,Q0,D2443753,4,-4.53677,IndriQueryLikelihood,1.0
723161,Q0,D2049253,5,-4.64769,IndriQueryLikelihood,1.0
723161,Q0,D671762,6,-4.66793,IndriQueryLikelihood,1.0
723161,Q0,D2196468,7,-4.70415,IndriQueryLikelihood,1.0
723161,Q0,D1790266,8,-4.72507,IndriQueryLikelihood,1.0
723161,Q0,D671761,9,-4.73099,IndriQueryLikelihood,1.0
723161,Q0,D1679360,10,-4.74665,IndriQueryLikelihood,1.0
723161,Q0,D855686,91,-5.05861,IndriQueryLikelihood,0.0
723161,Q0,D3136615,92,-5.06445,IndriQueryLikelihood,0.0
723161,Q0,D2015294,93,-5.06649,IndriQueryLikelihood,0.0
723161,Q0,D392304,94,-5.0702,IndriQueryLikelihood,0.0
723161,Q0,D437169,95,-5.0702,IndriQueryLikelihood,0.0
723161,Q0,D671760,96,-5.07055,IndriQueryLikelihood,0.0
723161,Q0,D3070022,97,-5.07068,IndriQueryLikelihood,0.0
723161,Q0,D1564087,98,-5.07224,IndriQueryLikelihood,0.0
723161,Q0,D3259666,99,-5.07477,IndriQueryLikelihood,0.0
723161,Q0,D4503,100,-5.07665,IndriQueryLikelihood,0.0
711557,Q0,D3501417,1,-5.85976,IndriQueryLikelihood,1.0
711557,Q0,D1183511,2,-5.92213,IndriQueryLikelihood,1.0
711557,Q0,D2787642,3,-5.96417,IndriQueryLikelihood,1.0
711557,Q0,D3038366,4,-5.98889,IndriQueryLikelihood,1.0
711557,Q0,D1276018,5,-5.99459,IndriQueryLikelihood,1.0
711557,Q0,D3460665,6,-5.99914,IndriQueryLikelihood,1.0
711557,Q0,D3417889,7,-6.00887,IndriQueryLikelihood,1.0
711557,Q0,D122545,8,-6.05087,IndriQueryLikelihood,1.0
711557,Q0,D2949912,9,-6.05331,IndriQueryLikelihood,1.0
711557,Q0,D2428169,10,-6.05722,IndriQueryLikelihood,1.0
711557,Q0,D2560976,91,-6.22639,IndriQueryLikelihood,0.0
711557,Q0,D1072326,92,-6.22647,IndriQueryLikelihood,0.0
711557,Q0,D2270562,93,-6.22657,IndriQueryLikelihood,0.0
711557,Q0,D1823616,94,-6.22819,IndriQueryLikelihood,0.0
711557,Q0,D1217699,95,-6.22904,IndriQueryLikelihood,0.0
711557,Q0,D85566,96,-6.22984,IndriQueryLikelihood,0.0
711557,Q0,D721313,97,-6.23003,IndriQueryLikelihood,0.0
711557,Q0,D3075953,98,-6.23159,IndriQueryLikelihood,0.0
711557,Q0,D2520817,99,-6.233,IndriQueryLikelihood,0.0
711557,Q0,D116549,100,-6.23376,IndriQueryLikelihood,0.0
287744,Q0,D985268,1,-5.21552,IndriQueryLikelihood,1.0
287744,Q0,D3119588,2,-5.33902,IndriQueryLikelihood,1.0
287744,Q0,D1208140,3,-5.37249,IndriQueryLikelihood,1.0
287744,Q0,D2756960,4,-5.46748,IndriQueryLikelihood,1.0
287744,Q0,D1126540,5,-5.46748,IndriQueryLikelihood,1.0
287744,Q0,D985266,6,-5.63006,IndriQueryLikelihood,1.0
287744,Q0,D598144,7,-5.65655,IndriQueryLikelihood,1.0
287744,Q0,D3119589,8,-5.67049,IndriQueryLikelihood,1.0
287744,Q0,D2308634,9,-5.75403,IndriQueryLikelihood,1.0
287744,Q0,D1607834,10,-5.76977,IndriQueryLikelihood,1.0
287744,Q0,D1082495,91,-6.32815,IndriQueryLikelihood,0.0
287744,Q0,D303203,92,-6.33015,IndriQueryLikelihood,0.0
287744,Q0,D3210646,93,-6.33223,IndriQueryLikelihood,0.0
287744,Q0,D1801717,94,-6.33438,IndriQueryLikelihood,0.0
287744,Q0,D3060970,95,-6.34111,IndriQueryLikelihood,0.0
287744,Q0,D3060969,96,-6.34543,IndriQueryLikelihood,0.0
287744,Q0,D2542445,97,-6.34715,IndriQueryLikelihood,0.0
287744,Q0,D40934,98,-6.35166,IndriQueryLikelihood,0.0
287744,Q0,D1046907,99,-6.35415,IndriQueryLikelihood,0.0
287744,Q0,D406099,100,-6.35952,IndriQueryLikelihood,0.0
636255,Q0,D1711196,1,-5.39678,IndriQueryLikelihood,1.0
636255,Q0,D2807455,2,-5.51955,IndriQueryLikelihood,1.0
636255,Q0,D1711195,3,-5.54528,IndriQueryLikelihood,1.0
636255,Q0,D220322,4,-5.55148,IndriQueryLikelihood,1.0
636255,Q0,D3120581,5,-5.56574,IndriQueryLikelihood,1.0
636255,Q0,D2197946,6,-5.59266,IndriQueryLikelihood,1.0
636255,Q0,D313972,7,-5.60162,IndriQueryLikelihood,1.0
636255,Q0,D220319,8,-5.63347,IndriQueryLikelihood,1.0
636255,Q0,D532369,9,-5.63719,IndriQueryLikelihood,1.0
636255,Q0,D659466,10,-5.65298,IndriQueryLikelihood,1.0
636255,Q0,D2481822,91,-6.00443,IndriQueryLikelihood,0.0
636255,Q0,D3365218,92,-6.00507,IndriQueryLikelihood,0.0
636255,Q0,D2376480,93,-6.00733,IndriQueryLikelihood,0.0
636255,Q0,D809057,94,-6.01087,IndriQueryLikelihood,0.0
636255,Q0,D1456725,95,-6.01428,IndriQueryLikelihood,0.0
636255,Q0,D2056635,96,-6.01429,IndriQueryLikelihood,0.0
636255,Q0,D689899,97,-6.01567,IndriQueryLikelihood,0.0
636255,Q0,D212369,98,-6.01634,IndriQueryLikelihood,0.0
636255,Q0,D3241090,99,-6.01772,IndriQueryLikelihood,0.0
636255,Q0,D752115,100,-6.0211,IndriQueryLikelihood,0.0
240208,Q0,D1482604,1,-5.70463,IndriQueryLikelihood,1.0
240208,Q0,D1482606,2,-5.76365,IndriQueryLikelihood,1.0
240208,Q0,D1482601,3,-5.78748,IndriQueryLikelihood,1.0
240208,Q0,D1335497,4,-5.84386,IndriQueryLikelihood,1.0
240208,Q0,D3121940,5,-5.98213,IndriQueryLikelihood,1.0
240208,Q0,D1953907,6,-6.04611,IndriQueryLikelihood,1.0
240208,Q0,D8771,7,-6.05502,IndriQueryLikelihood,1.0
240208,Q0,D135275,8,-6.07691,IndriQueryLikelihood,1.0
240208,Q0,D2844995,9,-6.22209,IndriQueryLikelihood,1.0
240208,Q0,D1998364,10,-6.2242,IndriQueryLikelihood,1.0
240208,Q0,D2883923,91,-6.62391,IndriQueryLikelihood,0.0
240208,Q0,D2883924,92,-6.6244,IndriQueryLikelihood,0.0
240208,Q0,D1673751,93,-6.62774,IndriQueryLikelihood,0.0
240208,Q0,D1598793,94,-6.63055,IndriQueryLikelihood,0.0
240208,Q0,D634255,95,-6.63122,IndriQueryLikelihood,0.0
240208,Q0,D2760569,96,-6.63211,IndriQueryLikelihood,0.0
240208,Q0,D3374697,97,-6.63305,IndriQueryLikelihood,0.0
240208,Q0,D381217,98,-6.63347,IndriQueryLikelihood,0.0
240208,Q0,D2883925,99,-6.64086,IndriQueryLikelihood,0.0
240208,Q0,D2047901,100,-6.64419,IndriQueryLikelihood,0.0
641058,Q0,D3130729,1,-5.52685,IndriQueryLikelihood,1.0
641058,Q0,D3454668,2,-5.57166,IndriQueryLikelihood,1.0
641058,Q0,D2152711,3,-5.59335,IndriQueryLikelihood,1.0
641058,Q0,D328363,4,-5.60221,IndriQueryLikelihood,1.0
641058,Q0,D1294385,5,-5.60826,IndriQueryLikelihood,1.0
641058,Q0,D1307640,6,-5.61937,IndriQueryLikelihood,1.0
641058,Q0,D2854729,7,-5.6445,IndriQueryLikelihood,1.0
641058,Q0,D1429726,8,-5.65624,IndriQueryLikelihood,1.0
641058,Q0,D2920770,9,-5.68342,IndriQueryLikelihood,1.0
641058,Q0,D1740332,10,-5.68702,IndriQueryLikelihood,1.0
641058,Q0,D523858,91,-6.07979,IndriQueryLikelihood,0.0
641058,Q0,D3092260,92,-6.08047,IndriQueryLikelihood,0.0
641058,Q0,D2833831,93,-6.08473,IndriQueryLikelihood,0.0
641058,Q0,D426422,94,-6.08747,IndriQueryLikelihood,0.0
641058,Q0,D3557202,95,-6.09042,IndriQueryLikelihood,0.0
641058,Q0,D1683902,96,-6.09045,IndriQueryLikelihood,0.0
641058,Q0,D754072,97,-6.09122,IndriQueryLikelihood,0.0
641058,Q0,D992690,98,-6.09277,IndriQueryLikelihood,0.0
641058,Q0,D1245102,99,-6.09297,IndriQueryLikelihood,0.0
641058,Q0,D770595,100,-6.09364,IndriQueryLikelihood,0.0
643349,Q0,D3124093,1,-5.48541,IndriQueryLikelihood,1.0
643349,Q0,D697380,2,-5.59209,IndriQueryLikelihood,1.0
643349,Q0,D1416365,3,-5.63781,IndriQueryLikelihood,1.0
643349,Q0,D3237987,4,-5.83157,IndriQueryLikelihood,1.0
643349,Q0,D1859282,5,-5.89577,IndriQueryLikelihood,1.0
643349,Q0,D305607,6,-5.89922,IndriQueryLikelihood,1.0
643349,Q0,D1063182,7,-5.93842,IndriQueryLikelihood,1.0
643349,Q0,D1174184,8,-5.97535,IndriQueryLikelihood,1.0
643349,Q0,D565946,9,-5.98715,IndriQueryLikelihood,1.0
643349,Q0,D1954875,10,-6.01595,IndriQueryLikelihood,1.0
643349,Q0,D1459417,91,-6.82641,IndriQueryLikelihood,0.0
643349,Q0,D2678821,92,-6.82752,IndriQueryLikelihood,0.0
643349,Q0,D2658760,93,-6.83079,IndriQueryLikelihood,0.0
643349,Q0,D3099039,94,-6.83791,IndriQueryLikelihood,0.0
643349,Q0,D1063181,95,-6.84213,IndriQueryLikelihood,0.0
643349,Q0,D2593935,96,-6.87058,IndriQueryLikelihood,0.0
643349,Q0,D369862,97,-6.87755,IndriQueryLikelihood,0.0
643349,Q0,D3393418,98,-6.87768,IndriQueryLikelihood,0.0
643349,Q0,D448681,99,-6.88357,IndriQueryLikelihood,0.0
643349,Q0,D1459416,100,-6.88372,IndriQueryLikelihood,0.0
290178,Q0,D2996816,1,-5.52494,IndriQueryLikelihood,1.0
290178,Q0,D3549260,2,-5.72605,IndriQueryLikelihood,1.0
290178,Q0,D421708,3,-5.82819,IndriQueryLikelihood,1.0
290178,Q0,D49027,4,-5.86234,IndriQueryLikelihood,1.0
290178,Q0,D103800,5,-5.86971,IndriQueryLikelihood,1.0
290178,Q0,D3249099,6,-5.90479,IndriQueryLikelihood,1.0
290178,Q0,D3437600,7,-5.90479,IndriQueryLikelihood,1.0
290178,Q0,D1174020,8,-5.92844,IndriQueryLikelihood,1.0
290178,Q0,D2704915,9,-5.97186,IndriQueryLikelihood,1.0
290178,Q0,D3034015,10,-6.06791,IndriQueryLikelihood,1.0
290178,Q0,D1875526,91,-6.39889,IndriQueryLikelihood,0.0
290178,Q0,D2875687,92,-6.39908,IndriQueryLikelihood,0.0
290178,Q0,D1292558,93,-6.40376,IndriQueryLikelihood,0.0
290178,Q0,D203865,94,-6.40537,IndriQueryLikelihood,0.0
290178,Q0,D5988,95,-6.40703,IndriQueryLikelihood,0.0
290178,Q0,D287681,96,-6.40711,IndriQueryLikelihood,0.0
290178,Q0,D3283954,97,-6.40772,IndriQueryLikelihood,0.0
290178,Q0,D3306485,98,-6.40991,IndriQueryLikelihood,0.0
290178,Q0,D2753420,99,-6.4107,IndriQueryLikelihood,0.0
290178,Q0,D1185562,100,-6.41252,IndriQueryLikelihood,0.0
570468,Q0,D1942807,1,-4.76609,IndriQueryLikelihood,1.0
570468,Q0,D2388126,2,-4.78037,IndriQueryLikelihood,1.0
570468,Q0,D435276,3,-4.83603,IndriQueryLikelihood,1.0
570468,Q0,D2067332,4,-4.8702,IndriQueryLikelihood,1.0
570468,Q0,D1346496,5,-4.87631,IndriQueryLikelihood,1.0
570468,Q0,D2415168,6,-4.87882,IndriQueryLikelihood,1.0
570468,Q0,D2097580,7,-4.88258,IndriQueryLikelihood,1.0
570468,Q0,D460681,8,-4.8983,IndriQueryLikelihood,1.0
570468,Q0,D451101,9,-4.90013,IndriQueryLikelihood,1.0
570468,Q0,D245650,10,-4.90977,IndriQueryLikelihood,1.0
570468,Q0,D232082,91,-5.06574,IndriQueryLikelihood,0.0
570468,Q0,D1641951,92,-5.06647,IndriQueryLikelihood,0.0
570468,Q0,D2763380,93,-5.06649,IndriQueryLikelihood,0.0
570468,Q0,D428694,94,-5.06671,IndriQueryLikelihood,0.0
570468,Q0,D587976,95,-5.06862,IndriQueryLikelihood,0.0
570468,Q0,D138960,96,-5.0687,IndriQueryLikelihood,0.0
570468,Q0,D3420300,97,-5.06905,IndriQueryLikelihood,0.0
570468,Q0,D506870,98,-5.06918,IndriQueryLikelihood,0.0
570468,Q0,D3314980,99,-5.07008,IndriQueryLikelihood,0.0
570468,Q0,D371998,100,-5.07033,IndriQueryLikelihood,0.0
1167098,Q0,D466381,1,-4.86702,IndriQueryLikelihood,1.0
1167098,Q0,D459227,2,-4.89129,IndriQueryLikelihood,1.0
1167098,Q0,D922868,3,-5.18974,IndriQueryLikelihood,1.0
1167098,Q0,D1073830,4,-5.2587,IndriQueryLikelihood,1.0
1167098,Q0,D1912611,5,-5.33155,IndriQueryLikelihood,1.0
1167098,Q0,D1204071,6,-5.3795,IndriQueryLikelihood,1.0
1167098,Q0,D2010982,7,-5.39588,IndriQueryLikelihood,1.0
1167098,Q0,D2768614,8,-5.41933,IndriQueryLikelihood,1.0
1167098,Q0,D2356351,9,-5.42048,IndriQueryLikelihood,1.0
1167098,Q0,D648700,10,-5.42054,IndriQueryLikelihood,1.0
1167098,Q0,D168167,91,-5.61027,IndriQueryLikelihood,0.0
1167098,Q0,D559331,92,-5.61122,IndriQueryLikelihood,0.0
1167098,Q0,D1488237,93,-5.61406,IndriQueryLikelihood,0.0
1167098,Q0,D2764585,94,-5.61482,IndriQueryLikelihood,0.0
1167098,Q0,D566118,95,-5.61518,IndriQueryLikelihood,0.0
1167098,Q0,D2210434,96,-5.61652,IndriQueryLikelihood,0.0
1167098,Q0,D1719033,97,-5.61707,IndriQueryLikelihood,0.0
1167098,Q0,D2453638,98,-5.61719,IndriQueryLikelihood,0.0
1167098,Q0,D1663502,99,-5.61879,IndriQueryLikelihood,0.0
1167098,Q0,D192047,100,-5.61893,IndriQueryLikelihood,0.0
146101,Q0,D3127074,1,-4.98998,IndriQueryLikelihood,1.0
146101,Q0,D3127073,2,-5.36812,IndriQueryLikelihood,1.0
146101,Q0,D2905810,3,-5.53244,IndriQueryLikelihood,1.0
146101,Q0,D2398478,4,-5.60357,IndriQueryLikelihood,1.0
146101,Q0,D1289068,5,-5.75526,IndriQueryLikelihood,1.0
146101,Q0,D2549448,6,-5.80723,IndriQueryLikelihood,1.0
146101,Q0,D675617,7,-6.01575,IndriQueryLikelihood,1.0
146101,Q0,D3208614,8,-6.02364,IndriQueryLikelihood,1.0
146101,Q0,D2549450,9,-6.03209,IndriQueryLikelihood,1.0
146101,Q0,D501635,10,-6.07728,IndriQueryLikelihood,1.0
146101,Q0,D67710,91,-7.35679,IndriQueryLikelihood,0.0
146101,Q0,D3456907,92,-7.35919,IndriQueryLikelihood,0.0
146101,Q0,D3358419,93,-7.35986,IndriQueryLikelihood,0.0
146101,Q0,D1297460,94,-7.36066,IndriQueryLikelihood,0.0
146101,Q0,D2223080,95,-7.36262,IndriQueryLikelihood,0.0
146101,Q0,D157654,96,-7.36447,IndriQueryLikelihood,0.0
146101,Q0,D2001021,97,-7.36534,IndriQueryLikelihood,0.0
146101,Q0,D1294881,98,-7.36554,IndriQueryLikelihood,0.0
146101,Q0,D1995348,99,-7.36772,IndriQueryLikelihood,0.0
146101,Q0,D372643,100,-7.36826,IndriQueryLikelihood,0.0
